product_id,id_web,price,total_sales,post_title,z_score
4683,16239,9.1,1,Château Plaisance Fronton Rosé 2019,0.8411612984738781
4684,14451,18.1,3,Château Plaisance Fronton To Co Que Cal 2015,0.5175428114033361
4686,16324,14.0,2,Cosse Maisonneuve Cahors Solis 2018,0.6649690110688053
4687,15582,30.1,0,Cosse-Maisonneuve Cahors Le Sid 2014,0.08605149530928019
4689,13736,12.8,1,Domaine Plageoles Côtes du Tarn Blanc Sec Ondenc,0.7081181426782109
4690,13659,12.8,0,Domaine Plageoles Vin de France Contre-Pied 2016,0.7081181426782109
4703,15465,19.8,7,Albert Mann Crémant d'Alsace Extra Brut 2017,0.45641487495667826
4704,15004,18.2,3,Albert Mann Gewurztraminer 2017,0.5139470504358857
4705,14699,31.6,8,Albert Mann Gewurztraminer Grand Cru Steingrubler 2016,0.0321150807975232
4706,15349,16.8,32,Albert Mann Muscat 2018,0.5642877039801922
4707,15466,22.8,13,Albert Mann Pinot Gris Cuvée Albert 2017,0.34854204593316424
4708,14700,32.6,8,Albert Mann Pinot Gris Grand Cru Furstentum 2016,0.0038425288769814627
4709,10775,44.0,0,Albert Mann Pinot Gris Vendanges Tardives Altenbourg 2011,0.4137592791663346
4711,16119,55.4,1,Albert Mann Riesling Grand Cru Schlossberg 2018,0.8236760294556876
4712,15667,15.8,1,Domaine Schoenheitz Crémant d'Alsace Mémoire de Granit Extra Brut,0.6002453136546969
4713,14746,18.4,12,Domaine Schoenheitz Gewurztraminer Lisenberg 2015,0.5067555285009848
4714,15361,13.3,3,Domaine Schoenheitz Muscat 2017,0.6901393378409586
4715,15196,11.1,0,Domaine Schoenheitz Pinot Blanc Val Saint Grégoire 2017,0.7692460791248688
4716,15657,18.6,0,Domaine Schoenheitz Pinot Gris Herrenreben 2017,0.4995640065660838
4717,15658,23.4,6,Domaine Schoenheitz Pinot Noir Herrenreben 2017,0.32696748012846155
4718,15670,18.2,0,Domaine Schoenheitz Pinot Noir Val Saint Grégoire 2017,0.5139470504358857
4719,16527,12.5,15,Domaine Schoenheitz Pinot Noir Tradition 2019,0.7189054255805624
4720,16513,15.9,15,Domaine Schoenheitz Riesling Herrenreben 2018,0.5966495526872465
4722,15880,13.7,1,François Baur Pinot Gris Herrenweg de Turckheim 2018,0.6757562939711568
4723,15879,29.0,3,François Baur Pinot Noir Sang Du Dragon 2017,0.12560486595123538
4725,16010,23.4,0,François Baur Riesling Grand Cru Brand Clos De La Treille 2017,0.32696748012846155
4726,14950,12.7,4,François Baur Pinot Noir Schlittweg 2017,0.7117139036456614
4727,16540,26.0,2,Paul Ginglinger Riesling Grand Cru Pfersigberg 2018,0.23347769497474935
4728,15729,29.5,2,Maurice Schoech Gewurztraminer Vendanges Tardives 2017,0.10762606111398304
4729,38,8.6,38,Emile Boeckel Crémant Brut Blanc de Blancs,0.8591401033111304
4730,5646,14.3,0,Domaine Muré Crémant d'Alsace Cuvée Prestige,0.6541817281664539
4731,8344,22.0,18,Domaine Muré Crémant d'Alsace Rosé,0.377308133672768
4733,15576,16.8,0,Camin Larredya Jurançon Sec La Part Davant 2018,0.5642877039801922
4734,16138,15.3,1,Camin Larredya Jurançon Moelleux Costat Darrer 2018,0.6182241184919492
4739,14366,7.4,0,Jean-Paul Brun Beaujolais Le Ronsay 2016,0.9022892349205361
4740,13412,9.7,0,Jean-Paul Brun Beaujolais L'Ancien 2016,0.8195867326691754
4748,14632,14.5,0,Jean-Paul Brun Saint-Amour 2017,0.646990206231553
4749,15315,11.9,0,Domaine de Montgilet Anjou Blanc 2016,0.7404799913852652
4750,13627,16.4,2,Domaine de Montgilet Anjou Rouge Les Yvonnais 2015,0.5786707478499942
4752,14184,27.9,0,Domaine de Montgilet Coteaux de l'Aubance Les Trois Schistes 2016,0.16515823659319057
4753,15429,12.0,7,Domaine de Montgilet Coteaux de l'Aubance 2017,0.7368842304178146
4755,16132,7.4,0,Domaine de Montgilet Vin de France Grolleau 2019,0.9022892349205361
4757,14680,26.5,6,Domaine Saint-Nicolas Fiefs Vendéens Blanc Le Haut des Clous 2017,0.21549889013749704
4758,15859,24.3,0,Domaine Saint-Nicolas Fiefs Vendéens Rouge Cuvée Jacques 2016,0.2946056314214073
4759,16229,16.9,0,Domaine Saint-Nicolas Fiefs Vendéens Rouge Reflets 2018,0.5606919430127418
4776,14302,6.8,7,Château de La Liquière Pays d'Hérault Blanc A Mi Chemin 2017,0.9238638007252389
4778,16072,13.9,0,Clos du Mont-Olivet Lirac Rosé Farel 2019,0.6685647720362559
4779,14300,7.8,18,Clos du Mont-Olivet Vin de France La Sabonite,0.8879061910507342
4780,13096,13.7,1,Maurice Schoech Crémant d'Alsace Brut Rosé Bulles de Granite,0.6757562939711568
4782,16564,9.8,3,Paul Ginglinger Pinot Blanc 2017,0.8159909717017249
4783,13754,29.5,0,Maurice Schoech Pinot Gris Vendanges Tardives 2015,0.10762606111398304
4784,15734,28.5,0,Maurice Schoech Riesling Vendanges Tardives 2017,0.14358367078848772
4785,15448,10.1,1,Maurice Schoech Pinot Auxerrois Vieilles Vignes 2018,0.8052036887993734
4786,15881,12.1,0,Maurice Schoech Gewurztraminer 2018,0.7332884694503641
4788,15731,12.3,3,Maurice Schoech Pinot Gris 2018,0.7260969475154632
4789,15316,11.1,2,Maurice Schoech Pinot Noir 2018,0.7692460791248688
4790,15732,11.1,0,Maurice Schoech Riesling 2018,0.7692460791248688
4791,14599,13.6,0,Maurice Schoech Pinot Noir Pièce de Chêne 2016,0.6793520549386072
4792,15733,21.0,19,Maurice Schoech Riesling Grand Cru Kaefferkopf 2018,0.4132657433472727
4793,15730,18.7,0,Maurice Schoech Pinot Gris Grand Cru Schlossberg 2017,0.49596824559863345
4794,12771,41.6,0,Maurice Schoech Riesling Grand Cru Rangen de Thann 2014,0.3274610159475234
4795,3568,12.0,10,Emile Boeckel Crémant Brut Rosé,0.7368842304178146
4797,14506,78.0,0,Domaine Peyre Rose Clos des Cistes 2008,1.636318008099493
4799,15811,14.9,3,Domaine de la Monardière Vacqueyras Les Deux Monardes 2017,0.6326071623617512
4858,16342,6.5,1,Château Turcaud Bordeaux Rosé 2019,0.9346510836275903
4860,16292,8.7,11,Philippe Nusswitz Duché d'Uzès Orénia Rosé 2019,0.85554434234368
4861,15307,8.5,29,Philippe Nusswitz Duché d'Uzès Orénia Rouge 2017,0.862735864278581
4862,16047,9.9,12,Philippe Nusswitz Duché d'Uzès Orénia Blanc 2018,0.8123952107342745
4863,16255,8.2,4,Château Ollieux Romanis Corbières Rosé Classique 2019,0.8735231471809324
4865,16274,9.8,13,Mourgues du Grès Costières de Nîmes Capitelles Rosé 2018,0.8159909717017249
4867,16148,9.9,1,Château De La Selve IGP Coteaux de l'Ardèche Maguelonne Rosé 2019,0.8123952107342745
4870,16149,9.3,33,Triennes IGP Méditerranée Rosé 2019,0.8339697765389772
4876,16289,22.8,22,Tempier Bandol Rosé 2019,0.34854204593316424
4885,14981,18.7,0,Saumaize-Michelin Mâcon Vergisson Sur La Roche 2017,0.49596824559863345
4886,15773,28.4,5,Saumaize-Michelin Pouilly-Fuissé Clos sur la Roche 2018,0.14717943175593823
4888,15776,27.9,0,Saumaize-Michelin Pouilly-Fuissé Les Ronchevats 2018,0.16515823659319057
4889,16037,25.3,0,Saumaize-Michelin Pouilly-Fuissé Vignes Blanches 2018,0.2586480217469026
4890,16038,17.0,6,Saumaize-Michelin Saint-Véran 2018,0.5570961820452913
4891,15807,27.9,36,Jacqueson Rully Blanc 1er Cru La Pucelle 2018,0.16515823659319057
4892,15952,20.1,3,Jacqueson Rully Rouge Les Chaponnières 2018,0.44562759205432684
4893,15808,27.9,3,Jacqueson Rully Rouge 1er Cru Les Cloux 2018,0.16515823659319057
4899,16062,21.2,9,Domaine Brintet Mercurey Blanc Vieilles Vignes 2018,0.40607422141237176
4900,16063,20.8,1,Domaine Brintet Mercurey Rouge Vieilles Vignes 2018,0.4204572652821736
4901,14802,41.0,0,Domaine Des Croix Beaune 1er Cru Les Cent Vignes 2017,0.30588645014282057
4902,13052,46.0,0,Domaine Des Croix Savigny-Lès-Beaune 1er Cru Les Peuillets 2015,0.4856744985153439
4907,14374,22.9,0,Alphonse Mellot Coteaux Charitois Rouge Les Pénitents 2015,0.3449462849657139
4908,14395,53.2,4,Alphonse Mellot Sancerre Blanc Edmond 2016,0.7445692881717776
4909,15614,25.9,0,Antoine-Marie Arena Vin de France Bianco Gentile 2018,0.2370734559421999
4910,13809,17.3,4,Antoine-Marie Arena Vin de France Rouge San Giovanni 2017,0.5463088991429399
4912,15612,25.9,6,Jean-Baptiste Arena Patrimonio Rouge Grotte Di Sole 2018,0.2370734559421999
4913,13814,28.0,0,Jean-Batiste Arena Muscat du Cap Corse 2015,0.16156247562574003
4914,15613,25.9,2,Antoine-Marie Arena Patrimonio Hauts de Carco 2018,0.2370734559421999
4915,15615,25.9,8,Jean-Baptiste Arena Patrimonio Blanc Morta Maio,0.2370734559421999
4918,15533,37.2,24,Alain Graillot Crozes-Hermitage Rouge La Guiraude 2016,0.16924753337970297
4919,15531,24.4,6,Alain Graillot Crozes-Hermitage Rouge 2017,0.2910098704539569
4920,15530,24.4,10,Alain Graillot Crozes-Hermitage Blanc 2018,0.2910098704539569
4923,15928,7.0,10,Cave de Castelmaure Corbières Rouge Vigneron 2018,0.916672278790338
4924,16276,12.8,0,Cave de Castelmaure Corbières Rouge Grande Cuvée 2017,0.7081181426782109
4925,16277,23.2,12,Cave de Castelmaure Corbières Rouge N°3 2017,0.33415900206336246
4926,15456,7.9,0,Domaine La Croix Belle Côtes de Thongue Blanc Champ des Lys 2018,0.8843104300832838
4927,15425,6.5,4,Domaine La Croix Belle Côtes de Thongue Rouge La Caringole 2018,0.9346510836275903
4928,15047,7.9,5,Domaine La Croix Belle Côtes de Thongue Rouge Le Champ du Coq 2016,0.8843104300832838
4929,15927,16.7,2,Domaine La Croix Belle Côtes de Thongue Rouge N°7 2017,0.5678834649476427
4930,16155,17.5,5,Domaine La Croix Belle Côtes de Thongue Blanc N°7 2018,0.539117377208039
4931,16280,27.8,0,Marcel Richaud Cairanne Rouge L'Ebrescade 2017,0.16875399756064094
4932,9937,25.7,4,Marcel Richaud Cairanne Rouge Les Estrambords 2011,0.24426497787710078
4933,16281,18.4,0,Marcel Richaud Cairanne Rouge 2018,0.5067555285009848
4934,15554,22.2,2,Marcel Richaud Rasteau Rouge 2017,0.3701166117378671
4936,15106,11.1,11,Domaine Rouge Garance Côtes du Rhône Blanc De Garance 2018,0.7692460791248688
4937,16283,9.9,4,Domaine Rouge Garance Côtes du Rhône Feuille de Garance 2019,0.8123952107342745
4938,13379,12.5,0,Domaine Rouge Garance Côtes du Rhône Villages Garances 2016,0.7189054255805624
4939,15338,12.9,0,Oratoire Saint Martin Cairanne Blanc Réserve des Seigneurs 2018,0.7045223817107605
4940,15337,20.5,2,Oratoire Saint Martin Cairanne Blanc Haut-Coustias 2017,0.431244548184525
4954,bon-cadeau-25-euros,25.0,10,Bon cadeau de 25€,0.269435304649254
4962,15737,11.3,14,Château Turcaud Bordeaux Blanc Cuvée Majeure 2018,0.7620545571899678
4963,15958,7.0,2,Château Turcaud Bordeaux Rouge 2016,0.916672278790338
4964,16515,12.1,6,Château Turcaud Bordeaux Rouge Cuvée Majeure 2018,0.7332884694503641
4965,16586,7.1,26,Château Turcaud Entre-Deux-Mers 2019,0.9130765178228875
4970,11225,49.5,0,Champagne Larmandier-Bernier Terre de Vertus Premier Cru 2011,0.6115261323761102
4974,16004,23.0,5,Château du Couvent Pomerol 2017,0.3413505239982634
4975,14756,23.7,4,Château Cordet Margaux 2013,0.3161801972261101
4976,16005,16.45,4,Château Lafont Menaut Pessac-Leognan Rouge 2017,0.576872867366269
4977,14930,16.3,3,Château Lafont Menaut Pessac-Leognan Blanc 2017,0.5822665088174446
4978,13313,18.5,0,Château Dutruch Grand Poujeaux Moulis 2016,0.5031597675335343
4980,15229,26.5,0,Château La Tour l'Aspic Pauillac 2014,0.21549889013749704
4994,14507,78.0,0,Domaine Peyre Rose Syrah Léone 2008,1.636318008099493
4995,14509,78.0,0,Domaine Peyre Rose Oro Blanc 2002,1.636318008099493
4996,14508,78.0,0,Domaine Peyre Rose Marlène N°3 2008,1.636318008099493
5000,15868,27.3,6,David Duband Côtes de Nuits Villages 2017,0.18673280239789328
5002,14580,64.9,0,David Duband Morey-Saint-Denis 1er Cru Les Broc 2016,1.1652733213634823
5003,15869,48.7,0,David Duband Morey-Saint-Denis 2017,0.5827600446365065
5004,15871,59.4,2,David Duband Vosne Romanée 2017,0.9675064681537063
5006,15870,48.7,0,David Duband Nuits-Saint-Georges 2017,0.5827600446365065
5010,15073,55.6,0,Domaine des Comtes Lafon Monthélie 1er Cru Les Duresses 2017,0.8308675513905887
5016,14839,9.3,3,Château Tour Des Gendres Bergerac Blanc Cuvée Des Conti 2017,0.8339697765389772
5019,14696,19.8,0,Château Tour Des Gendres Bergerac Blanc Moulin Des Dames 2016,0.45641487495667826
5024,11996,45.0,0,Champagne Agrapart &amp; Fils Les 7 Crus Brut Blanc de Blancs,0.4497168888408392
5026,13913,86.8,0,Champagne Agrapart &amp; Fils Minéral Extra Brut Blanc de Blancs Grand Cru 2012,1.952744973235134
5027,11997,62.1,0,Champagne Agrapart &amp; Fils Terroirs Brut Blanc de Blancs Grand Cru,1.064592014274869
5047,531,22.5,13,Champagne Petit Lebrun &amp; Fils Blanc de Blancs Grand Cru,0.35932932883551566
5056,13531,7.5,1,Domaine de Montgilet Anjou Rouge 2016,0.8986934739530856
5061,15711,52.6,0,Lucien Boillot Gevrey Chambertin Les Evocelles 2017,0.7229947223670747
5062,15713,45.0,2,Lucien Boillot Gevrey Chambertin 2017,0.4497168888408392
5063,15715,67.0,0,Lucien Boillot Pommard 1er Cru Les Croix Noires 2017,1.2407843016799418
5067,15346,59.9,16,Albert Mann Pinot Noir Grand H 2017,0.9854852729909587
5068,15345,59.9,0,Albert Mann Pinot Noir Grand P 2017,0.9854852729909587
5069,15344,65.0,0,Albert Mann Pinot Noir Les Saintes Claires 2017,1.1688690823309325
5375,15755,15.2,1,David-Beaupère Juliénas Les Trois Verres 2018,0.6218198794593998
5377,15677,19.0,0,Argentine Alamos Catena Malbec 2017,0.485180962696282
5379,14561,11.1,0,Argentine Mendoza Alamos Torrontes 2017,0.7692460791248688
5380,16022,18.0,0,Nouvelle-Zélande Marlborough Momo Sauvignon Blanc 2018,0.5211385723707866
5382,16011,22.8,0,Nouvelle-Zélande Marlborough Momo Pinot Noir 2016,0.34854204593316424
5383,3383,19.5,0,Nouvelle-Zélande Marlborough Kim Crawford Sauvignon Blanc 2015,0.4672021578590297
5384,14149,28.8,0,Liban Vallée de la Békaa Château Marsyas 2012,0.1327963878861363
5389,13904,16.1,0,Australie Maverick Breechens Blend 2012,0.5894580307523455
5391,14141,24.2,1,Australie Maverick Trial Hill Riesling 2010,0.2982013923888578
5393,12494,35.3,0,Australie Harkham Wines Old Vines 2011,0.1009280749981439
5394,15462,10.7,0,Chili Valdivieso Merlot 2017,0.7836291229946707
5395,15095,12.7,0,Chili Errazuriz Cabernet Sauvignon 2016,0.7117139036456614
5396,14626,17.1,0,Chili De Martino Gallardia Cinsault 2017,0.5535004210778408
5397,12496,24.0,0,Chili De Martino Viejas Tinajas Cinsault 2013,0.3053929143237587
5398,12315,39.0,1,Chili Montsecano (Ostertag) Pinot Noir 2013,0.23397123079381124
5439,15649,13.2,18,La Préceptorie Maury Sec Rouge Copain Comme Cochon 2018,0.6937350988084091
5443,14809,23.6,5,La Rectorie Banyuls Léon Parcé 2016,0.3197759581935605
5444,15155,15.5,1,La Préceptorie Maury Rouge Cuvée Aurélie 2017,0.6110325965570483
5445,12194,16.3,0,La Préceptorie Maury Blanc 2015,0.5822665088174446
5446,16328,16.2,0,Parcé Frères Banyuls Rimage 2018,0.5858622697848951
5448,14469,7.2,0,Parcé Frères Côtes du Roussillon Villages Hommage à Fernand 2017,0.9094807568554371
5465,16034,54.8,3,Clos du Mont-Olivet Châteauneuf-du-Pape 2007,0.8021014636509848
5474,14679,42.0,4,Domaine Saint-Nicolas Fiefs Vendéens Rouge La Grande Pièce 2013,0.34184405981732524
5477,15526,19.8,4,Domaine Pellé Menetou Salon Blanc Les Vignes de Ratier 2018,0.45641487495667826
5479,16305,10.2,3,Domaine Bulliat Beaujolais Blanc 2019,0.801607927831923
5480,16306,10.4,1,Domaine Bulliat Chiroubles Cuvée Félix 2019,0.7944164058970221
5481,15138,11.5,0,Domaine Bulliat Moulin-à-Vent 2017,0.7548630352550669
5483,15753,17.9,0,David-Beaupère Juliénas La Bottière Vieilles Vignes 2018,0.5247343333382372
5484,15756,21.6,1,David-Beaupère Juliénas Vayolette 2017,0.3916911775425698
5485,16131,33.4,3,Decelle-Villa Savigny-Lès-Beaune Blanc 2018,0.03260861661658509
5486,16130,49.5,9,Decelle-Villa Meursault 2018,0.6115261323761102
5487,16129,43.5,3,Decelle-Villa Nuits-Saint-Georges Rouge 2016,0.39578047432908225
5488,14712,43.5,0,Decelle-Villa Beaune Rouge 2015,0.39578047432908225
5491,15481,26.5,0,Marc Colin Et Fils Santenay Rouge 2017,0.21549889013749704
5504,16146,13.8,3,Château de la Selve Coteaux de l'Ardèche Blanc Saint-Régis Blanc 2019,0.6721605330037063
5506,14192,18.2,0,Château de la Selve Coteaux de l'Ardèche Rouge Serre de Berty 2014,0.5139470504358857
5519,15860,12.9,22,Domaine Chambeyron Côtes du Rhône 2017,0.7045223817107605
5520,15863,38.6,2,Domaine Chambeyron Côte Rôtie La Chavarine 2017,0.21958818692400944
5522,15861,48.4,1,Domaine Chambeyron Côte Rôtie L'Angéline 2017,0.571972761734155
5523,15862,60.4,1,Domaine Chambeyron Côte Rôtie Lancement 2017,1.003464077828211
5524,15864,38.6,1,Domaine Chambeyron Condrieu Vernon 2018,0.21958818692400944
5525,14819,12.0,0,Domaine Chambeyron Vin de Pays des Collines Rhodaniennes Viognier 2016,0.7368842304178146
5544,14828,61.6,0,Marc Colin Et Fils Chassagne-Montrachet Blanc Les Vide-Bourses 1er Cru 2016,1.0466132094376166
5545,14827,65.9,7,Marc Colin Et Fils Chassagne-Montrachet Blanc Les Caillerets 1er Cru 2016,1.201230931037987
5546,15202,15.2,6,Thierry Germain Saumur-Champigny Cuvée Domaine 2018,0.6218198794593998
5547,13959,24.6,1,Thierry Germain Saumur-Champigny Terres Chaudes 2017,0.28381834851905585
5548,13965,48.8,0,Thierry Germain Saumur-Champigny Outre Terre 2017,0.5863558056039568
5550,13958,34.3,0,Thierry Germain Saumur-Champigny La Marginale 2017,0.06497046532363923
5551,13957,36.3,0,Thierry Germain Saumur-Champigny Franc De Pied 2017,0.13688568467264856
5552,13520,57.7,0,Thierry Germain Saumur Blanc Clos Roman 2016,0.9063785317070485
5554,13969,38.0,0,Thierry Germain Saumur-Champigny Clos de l'Echelier 2017,0.1980136211193066
5561,19820,58.0,0,Tempier Bandol Migoua 2017,0.9171658146093998
5563,19821,58.0,0,Tempier Bandol Tourtine 2017,0.9171658146093998
5564,15748,30.8,3,Tempier Bandol Rouge 2017,0.06088116853712695
5566,16192,27.5,0,Le Pas de l'Escalette Terrasses du Larzac Le Grand Pas 2018,0.17954128046299236
5573,14729,34.7,0,Domaine Huet Vouvray Le Clos du Bourg Demi-Sec 2017,0.07935350919344131
5574,8463,59.6,0,Domaine Huet Vouvray Le Mont Moelleux Première Trie 2008,0.9746979900886074
5580,13982,83.7,0,Lucien Boillot Puligny-Montrachet 1er Cru Les Perrières 2016,1.8412763832441699
5608,15944,30.5,2,Domaine Weinbach Gewurztraminer Cuvée Théo 2018,0.07166845143947838
5609,15930,38.6,2,Domaine Weinbach Riesling Cuvée Colette 2018,0.21958818692400944
5610,14912,18.0,0,Domaine Weinbach Pinot Blanc 2017,0.5211385723707866
5611,15945,63.4,1,Domaine Weinbach Riesling Grand Cru Schlossberg Cuvée Ste Catherine 2018,1.111336906851725
5613,14855,19.2,6,Albert Boxler Chasselas 2016,0.4779894407613811
5614,14856,19.2,3,Albert Boxler Crémant d'Alsace Brut 2014,0.4779894407613811
5615,15923,56.4,0,"Albert Boxler Pinot Gris Grand Cru Sommerberg ""W"" 2016",0.8596336391301923
5616,14845,38.4,2,"Albert Boxler Pinot Noir ""S"" 2016",0.2123966649891084
5617,14844,27.8,3,Albert Boxler Pinot Gris Réserve 2016,0.16875399756064094
5618,15921,71.3,0,"Albert Boxler Riesling Grand Cru Sommerberg ""D"" 2018",1.3954020232803117
5619,15922,71.3,0,"Albert Boxler Riesling Grand Cru Sommerberg ""E"" 2018",1.3954020232803117
5628,12366,25.0,0,Parés Baltà Penedès Hisenda Miret 2013,0.269435304649254
5629,8365,10.3,0,Parés Baltà Cava Brut Nature,0.7980121668644725
5630,12365,28.0,1,Parés Baltà Penedès Electio 2013,0.16156247562574003
5690,14647,44.6,0,Domaine Hauvette IGP Alpilles Dolia 2012,0.43533384497103744
5693,15812,13.0,11,Philippe Nusswitz Duché d'Uzès Orénia Blanc Réserve 2018,0.70092662074331
5694,14661,12.7,5,Philippe Nusswitz Duché d'Uzès Orénia Rouge Réserve 2016,0.7117139036456614
5695,16304,6.5,14,Philippe Nusswitz IGP Cévènnes Rosé O Pale 2019,0.9346510836275903
5696,15797,17.5,0,Planeta Sicilia Etna Bianco 2018,0.539117377208039
5697,16094,29.9,0,Planeta Sicilia Noto Santa Cecilia 2016,0.09324301724418123
5700,14736,44.5,1,"Gilles Robin Crozes-Hermitage Rouge ""1920"" 2016",0.4317380840035869
5703,11736,29.4,0,Domaine de l'Ecu Muscadet Taurus 2012,0.11122182208143357
5704,15036,16.9,0,Domaine de l'Ecu Muscadet Gneiss 2015,0.5606919430127418
5705,15360,19.8,2,Domaine Huet Vouvray Pétillant Brut 2014,0.45641487495667826
5706,15674,10.3,0,Domaine des Terres d'Ocre Saint-Pourçain Blanc Instant T 2018,0.7980121668644725
5707,13557,10.8,10,Domaine des Terres d'Ocre Saint-Pourçain Rouge Instant T 2015,0.7800333620272202
5709,15035,31.7,0,Philippe Alliet Chinon Rouge Coteau de Noiré 2016,0.02851931983007281
5711,16121,25.0,5,Albert Mann Riesling Cuvée Albert 2017,0.269435304649254
5712,14241,57.6,1,Albert Mann Gewurztraminer Vendanges Tardives Altenbourg 2015,0.902782770739598
5715,14982,13.7,0,François Baur Gewurztraminer Herrenweg de Turckheim 2016,0.6757562939711568
5722,15026,7.1,19,Domaine de l'Hortus Pays de l'Hérault Le Loup Dans La Bergerie 2018,0.9130765178228875
5736,15116,14.9,5,Triennes IGP Méditerranée Blanc Sainte Fleur 2018,0.6326071623617512
5737,15369,11.0,9,Triennes IGP Méditerranée Rouge Les Auréliens 2016,0.7728418400923193
5738,15566,14.6,11,Triennes IGP Méditerranée Rouge Saint Auguste 2016,0.6433944452641025
5739,16003,10.7,1,Triennes IGP Méditerranée Rouge Merlot 2016,0.7836291229946707
5741,15127,73.3,0,Domaine Clerget Chambolle-Musigny Les Charmes 2015,1.467317242629321
5742,15125,42.1,0,Domaine Clerget Chambolle-Musigny 2014,0.34543982078477575
5743,14323,57.0,0,Domaine Clerget Vosne-Romanée Les Violettes 2015,0.8812082049348952
5747,15631,24.5,21,Thibaud Boudignon Anjou Blanc 2018,0.28741410948650636
5753,16147,10.1,4,Château de la Selve Vin de France Petite Selve 2019,0.8052036887993734
5756,7033,42.2,4,Huile d'Olive Extra Vierge Planeta Selezione Chef 3L,0.34903558175222626
5760,11258,13.1,2,Huile d'Olive Extra Vierge Planeta 50cl,0.6973308597758595
5761,13849,19.5,0,Huiles d'Olive Extra Vierge Planeta 3x 10cl,0.4672021578590297
5764,15818,12.9,12,Parcé Frères Collioure Rouge Petit Gus 2018,0.7045223817107605
5766,15179,35.6,0,Camille Giroud Auxey-Duresses Blanc 2017,0.11171535790049546
5768,15183,35.6,1,Camille Giroud Maranges Rouge 1er Cru Le Croix Moines 2016,0.11171535790049546
5769,15254,33.6,0,Camille Giroud Marsannay Rouge Les Longeroies 2016,0.039800138551486126
5770,15178,34.4,4,Camille Giroud Santenay Blanc 2017,0.06856622629108976
5771,15184,38.4,0,Camille Giroud Santenay Rouge 1er Cru Clos Rousseau 2016,0.2123966649891084
5772,15180,29.7,1,Camille Giroud Santenay Rouge 2016,0.10043453917908214
5773,15264,32.8,3,Decelle-Villa Auxey-Duresses Blanc 2017,0.011034050811882242
5777,14338,5.7,0,Maurel Pays d'Oc Cabernet-Sauvignon 2017,0.9634171713671941
5778,15561,5.8,24,Maurel Pays d'Oc Merlot 2018,0.9598214103997436
5779,16213,5.8,8,Maurel Pays d'Oc Syrah 2019,0.9598214103997436
5794,14692,21.7,0,Château Fonréaud Bordeaux Blanc Le Cygne 2016,0.3880954165751194
5795,13291,23.0,0,Château de Chantegrive Graves Blanc Caroline 2016,0.3413505239982634
5796,13895,12.5,0,Château Saransot-Dupré Bordeaux Blanc 2016,0.7189054255805624
5797,15688,17.2,0,Château Saransot-Dupré Listrac-Médoc 2016,0.5499046601103904
5799,14461,40.2,0,Château Carbonnieux Graves Blanc 2017,0.27712036240321697
5801,11277,24.0,0,Château Monbrison Margaux Bouquet de Monbrison 2012,0.3053929143237587
5802,15399,23.8,0,Château Peymartin Saint-Julien 2014,0.3125844362586596
5803,13572,17.1,3,Château Tour Haut-Caussan Médoc 2015,0.5535004210778408
5804,14955,25.0,1,Château Le Puy Bordeaux Côtes-de-Francs Emilien 2016,0.269435304649254
5806,13567,17.4,2,Château La Croix Meunier Saint-Emilion Grand Cru 2014,0.5427131381754895
5807,15471,27.3,4,Château d'Arcole Saint-Emilion Grand Cru 2016,0.18673280239789328
5809,15080,17.9,0,Château Tour De Pez Saint-Estèphe Les Hauts de Pez 2016,0.5247343333382372
5810,14429,24.0,0,Château Tour De Pez Saint-Estèphe 2017,0.3053929143237587
5815,15238,16.6,1,Maison Trimbach Muscat Réserve 2017,0.5714792259150931
5816,15237,16.9,0,Maison Trimbach Riesling 2017,0.5606919430127418
5817,14600,57.6,0,Maison Trimbach Riesling Grand Cru Geisberg 2012,0.902782770739598
5818,15241,63.5,0,Maison Trimbach Riesling Grand Cru Schlossberg 2015,1.1149326678191755
5819,11933,56.0,1,Maison Trimbach Riesling Cuvée Frédéric Emile 2008,0.8452505952603905
5820,15240,63.5,0,Maison Trimbach Riesling Cuvée Frédéric Emile 2012,1.1149326678191755
5826,15325,41.2,4,Agnès Levet Côte Rôtie Améthyste 2017,0.3130779720777216
5827,15328,55.0,3,Agnès Levet Côte Rôtie Maestria 2017,0.8092929855858858
5829,15329,57.0,3,Agnès Levet Côte Rôtie Péroline 2017,0.8812082049348952
5890,15775,19.3,0,Saumaize-Michelin Saint-Véran Les Crèches 2018,0.4743936797939306
5891,15774,19.0,1,Saumaize-Michelin Viré-Clessé 2018,0.485180962696282
5893,13910,26.6,5,Gilbert Picq Chablis 1er Cru Vaucoupin 2016,0.2119031291700465
5894,16539,15.4,5,Thevenet Quintaine Viré-Clessé Emilian Gillet 2017,0.6146283575244988
5896,15910,24.7,0,Thevenet Quintaine Viré-Clessé La Bongran 2015,0.28022258755160545
5899,12339,28.1,4,Stéphane Tissot Arbois Blanc Les Bruyères 2015,0.15796671465828951
5900,12869,18.25,0,Stéphane Tissot Arbois D.D. 2016,0.5121491699521605
5902,14095,35.1,0,Stéphane Tissot Arbois Pinot Noir Sous La Tour 2016,0.09373655306324312
5903,14099,27.3,0,Stéphane Tissot Arbois Trousseau Singulier 2017,0.18673280239789328
5904,15856,18.8,0,Domaine de Montbourgeau Côtes du Jura Poulsard 2018,0.4923724846311829
5905,12881,43.9,2,Domaine de Montbourgeau L'Etoile Vin Jaune 2009,0.410163518198884
